fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
5.5,0.34,0.26,2.2,0.021,31.0,119.0,0.98919,3.55,0.49,13.0,8
6.33,0.3,0.48,1.25,0.042,46.6,104.9,0.990359,2.99,0.38,11.06376219673244,8
6.37,0.176,0.27,5.71,0.045,10.7,108.2,0.992467,3.5,0.34,10.88552099713857,8
6.6,0.273,0.34,1.18,0.035,25.6,108.6,0.992198,3.19,0.31,12.08309928029886,8
7.0,0.15,0.38,2.2,0.047,33.0,96.0,0.9928,3.13,0.39,10.4,8
6.19,0.298,0.49,7.78,0.043,39.4,115.2,0.994779,3.36,0.66,9.56316020172274,8
8.04,0.337,0.27,4.22,0.037,28.0,128.7,0.991527,3.22,0.33,10.32031317808492,8
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,8
6.45,0.276,0.32,11.85,0.053,91.2,136.4,0.997132,3.2,0.66,9.91382440566654,8
6.78,0.181,0.24,10.01,0.045,44.7,148.7,0.99479,3.02,0.44,10.80330136229918,8
6.67,0.206,0.31,1.35,0.053,39.7,93.8,0.993809,3.39,0.53,10.49655102291876,8
6.98,0.229,0.32,12.39,0.044,23.3,91.9,0.994374,3.19,0.77,9.76548852576759,8
6.72,0.36,0.34,3.66,0.045,19.5,178.1,0.991932,3.23,0.58,12.788614717344,8
6.93,0.277,0.4,3.75,0.032,16.0,62.0,0.988587,3.2,0.34,11.89541382829798,8
6.75,0.396,0.27,4.77,0.032,20.3,132.8,0.990619,3.18,0.54,11.3613762409978,8
6.33,0.35,0.26,5.81,0.04,36.4,74.9,0.991656,3.05,0.55,12.24261907751619,8
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,8
6.74,0.343,0.29,1.76,0.052,23.3,133.4,0.993069,3.18,0.36,9.45043009172043,8
8.41,0.312,0.32,3.79,0.037,12.9,105.8,0.993322,3.22,0.58,12.82264606452652,8
8.16,0.232,0.31,0.95,0.045,13.5,86.8,0.992466,3.07,0.51,10.80804453559786,8
5.6,0.21,0.4,1.3,0.041,81.0,147.0,0.9901,3.22,0.95,11.6,8
5.2,0.155,0.33,1.6,0.028,13.0,59.0,0.98975,3.3,0.84,11.9,8
7.34,0.282,0.29,5.96,0.049,46.6,180.3,0.994066,3.28,0.38,11.02131727622826,8
7.1,0.32,0.34,14.5,0.039,46.0,150.0,0.995,3.38,0.5,12.5,8
7.53,0.296,0.3,9.88,0.056,39.3,117.0,0.995479,3.15,0.38,9.2234193307771,8
6.6,0.33,0.31,1.3,0.02,29.0,89.0,0.99035,3.26,0.44,12.4,8
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,8
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,8
6.18,0.326,0.2,7.03,0.05,19.4,136.2,0.99738,3.01,0.5,9.67583929953338,8
7.15,0.202,0.49,1.18,0.033,12.8,81.3,0.990761,3.25,0.33,12.27712054110248,8
4.9,0.33,0.31,1.2,0.016,39.0,150.0,0.98713,3.33,0.59,14.0,8
6.15,0.203,0.35,7.03,0.044,29.1,102.5,0.991597,3.03,0.37,12.51224223114488,8
6.9,0.25,0.27,9.05,0.039,37.0,128.0,0.9936,3.27,0.34,11.3,8
6.7,0.287,0.27,4.5,0.035,10.0,62.8,0.991306,3.32,0.32,12.70139633959056,8
6.07,0.183,0.29,5.68,0.043,30.4,117.1,0.994877,3.12,0.67,10.62038730513138,8
6.96,0.363,0.31,4.02,0.036,16.3,85.6,0.988677,3.21,0.45,10.74829412740539,8
6.55,0.371,0.3,5.16,0.039,26.5,95.5,0.992471,3.18,0.37,12.7544666814317,8
8.27,0.271,0.3,2.99,0.042,20.0,110.3,0.992739,3.19,0.55,11.28584506263483,8
6.5,0.35,0.36,0.8,0.034,32.0,111.0,0.98942,3.11,0.5,12.1,8
7.58,0.359,0.29,3.8,0.031,5.0,73.5,0.988299,3.23,0.6,11.21920129211277,8
5.8,0.21,0.32,1.6,0.045,38.0,95.0,0.98946,3.23,0.94,12.4,8
5.86,0.166,0.31,1.09,0.109,87.1,75.4,0.99404,3.21,0.39,11.28348212147309,8
6.4,0.15,0.36,1.8,0.034,43.0,150.0,0.9922,3.42,0.69,11.0,8
6.32,0.379,0.35,6.71,0.046,19.9,186.6,0.994587,3.22,0.65,9.84788102186052,8
7.0,0.36,0.32,10.05,0.045,37.0,131.0,0.99352,3.09,0.33,11.7,8
7.0,0.36,0.32,10.5,0.045,35.0,135.0,0.9935,3.09,0.33,11.6,8
6.3,0.369,0.25,10.77,0.052,14.7,107.0,0.995287,3.04,0.41,9.68717016708076,8
6.81,0.313,0.25,2.55,0.042,12.8,80.9,0.991093,3.12,0.48,12.40220303780865,8
7.04,0.17,0.11,5.79,0.031,22.8,61.9,0.989589,3.27,0.39,12.4821609494859,8
7.57,0.439,0.29,2.63,0.039,8.8,161.6,0.992101,3.09,0.57,11.33620626623334,8
6.65,0.391,0.3,2.93,0.041,12.1,102.7,0.993826,3.11,0.33,10.19591916403068,8
6.84,0.19,0.35,8.4,0.03,20.9,94.4,0.989268,3.35,0.46,11.35760215745964,8
6.4,0.22,0.32,7.2,0.028,15.0,83.0,0.993,3.13,0.55,10.9,8
6.68,0.294,0.35,5.65,0.057,19.5,107.0,0.994139,3.35,0.5,10.27170248026046,8
8.17,0.413,0.22,1.46,0.038,12.6,100.8,0.995323,3.37,0.82,11.05620075981495,8
5.92,0.422,0.33,4.63,0.031,18.1,79.5,0.990499,3.45,0.3,12.30450021678132,8
6.64,0.369,0.33,4.01,0.048,9.5,108.7,0.991795,3.24,0.38,11.25908650863734,8
7.1,0.45,0.24,2.7,0.04,24.0,87.0,0.98862,2.94,0.38,13.4,8
7.3,0.316,0.33,5.72,0.033,6.8,70.5,0.989824,3.14,0.31,10.63257717235383,8
6.6,0.21,0.38,2.2,0.026,40.0,104.0,0.9914,3.25,0.4,11.1,8
6.97,0.231,0.3,3.68,0.045,49.2,83.1,0.990621,3.12,0.38,11.2944382795022,8
5.5,0.15,0.32,14.0,0.031,16.0,99.0,0.99437,3.26,0.38,11.5,8
6.4,0.22,0.32,7.2,0.028,15.0,83.0,0.993,3.13,0.55,10.9,8
6.21,0.188,0.32,4.66,0.04,26.9,86.2,0.994621,3.22,0.52,10.65594695311248,8
7.16,0.464,0.33,5.11,0.045,11.6,144.3,0.994649,3.37,0.54,10.53535372700406,8
6.19,0.191,0.45,4.19,0.041,11.1,86.7,0.996404,3.18,0.5,10.30939902334284,8
7.0,0.36,0.32,10.05,0.045,37.0,131.0,0.99352,3.09,0.33,11.7,8
7.66,0.315,0.16,4.43,0.036,13.3,136.9,0.99564,3.32,0.6,10.97050508035817,8
7.5,0.295,0.28,7.26,0.046,20.4,169.6,0.997751,3.15,0.33,10.86234586506414,8
6.13,0.284,0.29,6.13,0.052,30.9,167.5,0.996362,3.34,0.52,8.97521146362112,8
7.56,0.182,0.33,7.09,0.052,12.7,168.3,0.995869,3.22,0.46,11.41232852528198,8
6.44,0.275,0.29,1.67,0.048,49.8,141.3,0.996447,3.28,0.57,10.24704971763829,8
5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.9,11.8,8
6.35,0.305,0.28,1.23,0.045,44.9,166.3,0.991663,3.33,0.39,12.92323989791789,8
5.8,0.17,0.34,1.8,0.045,96.0,170.0,0.99035,3.38,0.9,11.8,8
5.4,0.46,0.15,2.1,0.026,29.0,130.0,0.98953,3.39,0.77,13.4,8
8.5,0.355,0.49,4.77,0.045,22.7,49.7,0.992267,3.13,0.35,10.283309676392,8
8.1,0.17,0.44,14.1,0.053,43.0,145.0,1.0006,3.28,0.75,8.8,8
5.8,0.315,0.27,1.55,0.026,15.0,70.0,0.98994,3.37,0.4,11.9,8
6.64,0.307,0.25,6.53,0.031,19.7,128.5,0.990161,3.0,0.43,12.09492102984162,8
7.7,0.38,0.39,1.24,0.039,13.8,115.1,0.993792,2.98,0.34,12.47552873811695,8
7.43,0.247,0.26,10.67,0.051,45.3,79.2,0.994252,3.1,0.39,12.16345690292934,8
6.67,0.36,0.31,4.85,0.039,21.4,105.8,0.994483,3.17,0.39,10.68719000438612,8
6.66,0.285,0.3,1.57,0.031,19.1,83.7,0.990975,3.36,0.53,11.1407645938789,8
8.71,0.383,0.33,12.11,0.043,18.3,117.3,0.993239,3.21,0.43,12.66809402612832,8
5.88,0.261,0.33,12.45,0.049,19.2,190.2,0.994555,3.44,0.68,10.80822688159629,8
6.56,0.358,0.3,3.0,0.041,31.7,107.3,0.995672,3.05,0.58,10.86393438515286,8
7.78,0.339,0.32,3.42,0.04,25.7,75.1,0.993397,3.27,0.46,11.28589074556736,8
6.37,0.302,0.27,3.3,0.029,9.2,135.8,0.992533,3.24,0.36,10.86407856091868,8
6.08,0.333,0.17,4.33,0.037,9.8,83.8,0.990496,3.28,0.47,10.89656642342945,8
7.29,0.287,0.28,13.54,0.044,16.5,154.4,0.997134,3.14,0.58,10.57557088249799,8
7.47,0.388,0.3,5.77,0.035,50.2,107.0,0.993217,3.11,0.38,9.3551339990782,8
6.67,0.35,0.29,3.58,0.043,58.9,116.7,0.994987,3.0,0.74,11.2210936553895,8
6.19,0.355,0.51,3.66,0.032,7.8,82.5,0.98891,3.28,0.5,12.3151601911476,8
5.9,0.27,0.29,11.4,0.036,31.0,115.0,0.9949,3.35,0.48,10.5,8
7.94,0.152,0.22,1.9,0.04,21.0,115.6,0.992537,3.27,0.57,12.07599773571442,8
7.28,0.188,0.31,2.74,0.04,21.4,129.7,0.99479,3.16,0.56,12.3993578794607,8
6.5,0.36,0.28,3.2,0.037,29.0,119.0,0.9908,3.25,0.65,12.4,8
6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,12.5,8
7.38,0.394,0.32,4.36,0.039,25.1,177.7,0.995122,3.12,0.47,10.91427365162457,8
6.6,0.29,0.31,3.9,0.027,39.0,96.0,0.99035,3.24,0.6,12.6,8
7.17,0.3,0.26,4.19,0.03,35.7,90.7,0.990088,3.18,0.34,11.79856316755451,8
7.3,0.273,0.27,6.0,0.043,35.1,93.8,0.993627,3.3,0.55,10.39173370148913,8
6.4,0.264,0.34,2.67,0.039,27.3,92.4,0.995232,3.38,0.36,11.66158663310172,8
6.97,0.379,0.38,8.86,0.049,34.1,164.8,0.993897,3.12,0.69,9.9745864237279,8
6.15,0.353,0.34,0.86,0.052,22.6,84.8,0.993693,3.25,0.58,11.09321174435945,8
5.96,0.259,0.32,4.1,0.136,56.5,126.7,0.989723,3.21,0.31,11.53450694227236,8
7.07,0.591,0.31,1.59,0.041,24.0,123.7,0.992776,2.95,0.33,10.7495763245179,8
6.7,0.38,0.31,2.39,0.039,28.4,156.9,0.993329,3.28,0.48,10.34810236408932,8
6.5,0.43,0.31,3.6,0.046,19.0,143.0,0.99022,3.15,0.34,12.0,8
6.08,0.272,0.35,5.46,0.03,15.3,108.3,0.991194,3.13,0.74,11.0192938980334,8
6.25,0.257,0.25,4.58,0.041,17.5,87.3,0.992896,3.37,0.59,11.6589449757816,8
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,8
7.0,0.24,0.32,1.3,0.037,39.0,123.0,0.992,3.17,0.42,11.2,8
6.62,0.356,0.21,3.98,0.026,11.3,126.9,0.992194,3.17,0.47,12.79077980176338,8
6.2,0.24,0.29,13.3,0.039,49.0,130.0,0.9952,3.33,0.46,11.0,8
6.59,0.308,0.23,5.51,0.043,21.7,101.5,0.992966,3.12,0.44,10.84824800697585,8
7.16,0.179,0.37,4.84,0.037,17.4,89.0,0.992802,3.04,0.39,10.20547326982172,8
7.78,0.182,0.34,1.17,0.041,29.3,84.0,0.991685,3.19,0.49,10.92398745391341,8
6.96,0.317,0.4,4.08,0.042,28.5,152.2,0.993646,3.16,0.48,9.63025028593829,8
5.7,0.353,0.25,3.09,0.058,12.6,185.6,0.995105,3.22,0.62,11.98513087259799,8
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,8
6.29,0.201,0.3,2.9,0.043,17.3,125.8,0.993648,3.4,0.54,11.22530036455951,8
6.8,0.29,0.31,5.65,0.043,18.2,75.0,0.991295,3.2,0.46,10.9337689709222,8
6.21,0.247,0.49,1.26,0.038,24.7,76.5,0.98983,3.27,0.37,9.9389965768456,8
7.08,0.272,0.32,4.75,0.098,21.5,127.0,0.993242,3.2,0.62,12.29766821619757,8
7.27,0.339,0.51,4.41,0.039,31.2,164.9,0.992905,3.13,0.37,11.89375142452826,8
6.71,0.452,0.34,3.8,0.024,24.2,175.6,0.994246,3.18,0.47,10.45225189490437,8
9.7,0.389,0.42,1.02,0.03,9.5,83.1,0.989294,3.2,0.59,11.67515164408328,8
6.37,0.377,0.47,1.29,0.062,26.4,149.1,0.99408,3.33,0.42,11.26292805120739,8
6.3,0.17,0.32,1.0,0.04,39.0,118.0,0.98886,3.31,0.4,13.1,8
6.24,0.283,0.21,11.09,0.045,22.1,173.8,0.994385,3.01,0.4,11.16545607308474,8
6.72,0.28,0.42,2.09,0.039,23.2,111.8,0.990021,3.25,0.53,12.71639652028919,8
9.6,0.372,0.49,6.41,0.042,52.7,112.2,0.991088,3.27,0.39,11.20707484795211,8
7.0,0.17,0.74,12.8,0.045,24.0,126.0,0.9942,3.26,0.38,12.2,8
8.99,0.28,0.5,5.16,0.043,17.4,93.0,0.990546,3.29,0.54,12.45847429059766,8
7.95,0.464,0.32,6.74,0.051,21.8,98.0,0.996435,3.19,0.39,12.39648734319775,8
8.22,0.326,0.28,4.63,0.076,55.2,194.6,0.995361,3.16,0.75,10.89234961541301,8
7.87,0.167,0.17,9.45,0.046,18.4,151.3,0.994278,3.16,0.37,10.45299293518831,8
7.15,0.367,0.28,1.09,0.039,17.0,111.3,0.990334,3.01,0.55,10.68597494171813,8
6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,12.5,8
7.0,0.53,0.43,6.1,0.029,6.0,76.0,0.99118,3.08,0.5,12.5,8
6.52,0.26,0.31,1.01,0.029,19.6,75.6,0.99051,3.22,0.53,10.92065974281679,8
7.79,0.385,0.29,4.63,0.042,25.9,115.5,0.991722,3.03,0.51,10.53614369903574,8
6.89,0.372,0.31,1.43,0.029,38.8,97.4,0.990981,3.22,0.58,12.72636835681406,8
6.91,0.272,0.36,8.27,0.053,16.7,118.6,0.995326,3.17,0.53,11.11706349572054,8
7.07,0.263,0.43,3.22,0.043,23.6,88.0,0.992109,3.02,0.56,11.09969087763722,8
8.8,0.292,0.55,1.44,0.036,23.1,102.0,0.994659,3.14,0.64,10.93092565582683,8
6.9,0.12,0.36,2.2,0.037,18.0,111.0,0.9919,3.41,0.82,11.9,8
6.3,0.224,0.2,4.93,0.044,53.5,101.7,0.993486,3.47,0.55,10.94897603931008,8
7.31,0.325,0.3,4.35,0.046,38.7,116.0,0.994759,3.19,0.5,9.68002310373089,8
9.51,0.423,0.22,1.14,0.036,21.4,127.7,0.991801,3.31,0.68,11.75658645968667,8
6.7,0.23,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,8
6.43,0.277,0.2,1.21,0.027,25.9,108.4,0.992721,3.17,0.39,11.29419032921036,8
8.8,0.35,0.28,2.93,0.031,15.1,120.9,0.993003,3.25,0.35,11.09613223630027,8
6.7,0.28,0.31,7.4,0.041,7.0,81.0,0.99254,3.04,0.47,11.4,8
5.0,0.55,0.14,8.3,0.032,35.0,164.0,0.9918,3.53,0.51,12.5,8
6.28,0.233,0.16,4.62,0.027,33.6,121.4,0.991801,3.27,0.54,11.10821571286965,8
6.69,0.168,0.18,1.16,0.042,8.0,96.5,0.989438,3.13,0.6,11.41114317304538,8
6.7,0.23,0.31,2.1,0.046,30.0,96.0,0.9926,3.33,0.64,10.7,8
9.53,0.377,0.27,3.8,0.053,60.1,161.6,0.997036,3.32,0.65,10.63824260422273,8
6.17,0.279,0.16,7.56,0.029,29.8,113.3,0.989089,3.29,0.36,10.91818960116136,8
6.3,0.41,0.18,3.5,0.027,23.0,109.0,0.99018,3.34,0.54,12.8,8
6.79,0.286,0.28,2.92,0.037,26.9,44.7,0.995844,3.01,0.36,11.10745330435751,8
6.81,0.392,0.08,7.57,0.041,41.8,126.4,0.995237,3.0,0.34,10.00884637887802,8
6.4,0.336,0.31,4.7,0.041,42.1,64.9,0.99205,3.0,0.47,10.96463233520095,8
8.21,0.395,0.31,4.93,0.051,44.6,99.8,0.992946,3.18,0.45,11.17306477433005,8
6.2,0.37,0.24,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,13.4,8
7.3,0.23,0.37,1.9,0.041,51.0,165.0,0.9908,3.26,0.4,12.2,8
5.4,0.45,0.27,6.4,0.033,20.0,102.0,0.98944,3.22,0.27,13.4,8
6.47,0.194,0.31,3.8,0.029,17.3,98.3,0.989983,3.08,0.33,11.98464243938914,8
6.7,0.24,0.3,3.85,0.042,105.0,179.0,0.99189,3.04,0.59,11.3,8
6.94,0.21,0.32,3.18,0.04,25.7,147.5,0.996068,3.22,0.62,10.6117202128535,8
6.8,0.35,0.32,2.4,0.048,35.0,103.0,0.9911,3.28,0.46,12.0,8
7.44,0.528,0.31,3.97,0.042,24.2,88.0,0.991578,3.26,0.65,11.72316937365435,8
6.32,0.203,0.24,8.42,0.049,26.6,136.6,0.994555,3.18,0.41,8.99754217038512,8
6.49,0.22,0.38,0.81,0.043,9.5,98.0,0.994611,3.25,0.47,12.45811120657307,8
6.5,0.3,0.27,4.0,0.038,37.0,97.0,0.99026,3.2,0.6,12.6,8
7.39,0.215,0.14,15.27,0.044,48.1,120.7,0.996737,3.02,0.56,10.74950592507338,8
7.8,0.29,0.36,7.0,0.042,38.0,161.0,0.9941,3.26,0.37,11.2,8
7.3,0.39,0.37,1.1,0.043,36.0,113.0,0.991,3.39,0.48,12.7,8
6.2,0.37,0.24,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,13.4,8
6.85,0.172,0.36,6.94,0.046,24.2,81.6,0.992445,3.28,0.66,10.72418571144197,8
7.25,0.416,0.35,12.36,0.036,48.6,186.6,0.994961,3.25,0.49,11.33374616361064,8
6.55,0.173,0.4,5.21,0.05,31.2,126.5,0.99376,3.32,0.41,10.24335285022832,8
6.57,0.394,0.29,3.43,0.037,31.2,100.1,0.989294,3.18,0.31,11.04366720208634,8
8.28,0.191,0.3,8.04,0.048,20.8,77.7,0.993743,3.28,0.44,10.70837690569639,8
6.5,0.3,0.27,4.0,0.038,37.0,97.0,0.99026,3.2,0.6,12.6,8
8.04,0.217,0.28,4.6,0.046,19.6,80.4,0.99235,3.0,0.52,10.0772828391277,8
7.23,0.147,0.33,6.57,0.05,25.4,77.1,0.996277,3.29,0.72,10.36738285046985,8
6.74,0.397,0.35,3.51,0.035,28.9,98.9,0.988657,3.04,0.38,11.21046571503512,8
6.47,0.234,0.49,8.81,0.081,30.8,161.4,0.994682,3.21,0.62,11.02245768744382,8
6.55,0.168,0.31,2.7,0.034,11.7,132.4,0.993886,3.06,0.66,9.7124105375984,8
6.72,0.317,0.19,3.28,0.039,45.5,113.7,0.992761,2.99,0.37,11.1960727467612,8
6.96,0.24,0.37,11.8,0.046,11.6,120.8,0.993198,3.18,0.7,9.64997873416703,8
8.92,0.162,0.32,4.61,0.046,14.3,107.2,0.993016,3.19,0.61,12.59749391978262,8
6.64,0.295,0.26,1.76,0.045,8.4,84.3,0.990975,3.58,0.42,12.98769544062652,8
6.51,0.271,0.28,1.49,0.042,8.8,114.6,0.992011,3.34,0.42,11.39759172667172,8
7.32,0.389,0.31,3.51,0.043,9.7,118.1,0.99382,3.24,0.44,11.17233697423963,8
6.69,0.241,0.49,3.71,0.041,20.8,85.3,0.993773,3.33,0.58,9.48659496396866,8
6.5,0.13,0.37,1.0,0.036,48.0,114.0,0.9911,3.41,0.51,11.5,8
7.8,0.18,0.46,12.6,0.042,41.0,143.0,1.0,3.24,0.76,8.5,8
6.1,0.349,0.27,2.58,0.089,26.0,125.3,0.994479,3.27,0.63,10.63437965619219,8
8.81,0.351,0.27,2.65,0.032,41.1,124.3,0.994432,3.26,0.56,11.15551003279784,8
6.6,0.23,0.3,4.6,0.06,29.0,154.0,0.99142,3.23,0.49,12.2,8
6.9,0.15,0.28,4.4,0.029,14.0,107.0,0.99347,3.24,0.46,10.4,8
8.67,0.253,0.3,4.86,0.038,58.6,193.1,0.991643,3.05,0.51,9.58119171857482,8
8.43,0.345,0.75,4.79,0.035,51.9,104.5,0.995491,3.16,0.59,10.91576149280802,8
6.9,0.15,0.28,4.4,0.029,14.0,107.0,0.99347,3.24,0.46,10.4,8
6.8,0.46,0.26,2.7,0.042,28.0,83.0,0.99114,3.38,0.51,12.0,8
8.02,0.319,0.29,4.07,0.042,47.3,180.6,0.994367,2.96,0.38,10.39610813953357,8
7.56,0.288,0.34,8.24,0.029,19.8,129.6,0.991074,3.29,0.66,10.89477053384126,8
8.2,0.22,0.36,6.8,0.034,12.0,90.0,0.9944,3.01,0.38,10.5,8
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,8
6.31,0.195,0.29,0.97,0.052,10.8,138.4,0.994544,3.28,0.49,10.69144462242543,8
6.29,0.269,0.23,3.19,0.039,29.6,156.0,0.990178,3.18,0.62,9.69553328102937,8
6.43,0.272,0.35,3.04,0.045,52.8,173.3,0.993935,3.24,0.39,10.70241045937868,8
6.4,0.32,0.35,4.8,0.03,34.0,101.0,0.9912,3.36,0.6,12.5,8
7.8,0.29,0.36,7.0,0.042,38.0,161.0,0.9941,3.26,0.37,11.2,8
6.42,0.303,0.32,2.46,0.024,21.3,29.6,0.992842,3.38,0.27,11.32061029631356,8
7.8,0.21,0.39,1.8,0.034,62.0,180.0,0.991,3.09,0.75,12.6,8
6.8,0.37,0.28,1.9,0.024,64.0,106.0,0.98993,3.45,0.6,12.6,8
6.41,0.266,0.31,6.47,0.039,11.4,145.7,0.98985,3.23,0.39,10.90301428577809,8
6.73,0.455,0.27,4.16,0.028,40.4,86.6,0.99272,3.33,0.36,12.89492318257516,8
6.96,0.361,0.33,3.44,0.032,13.7,82.8,0.990526,3.15,0.32,12.12089075492575,8
6.72,0.473,0.18,6.6,0.036,26.8,118.5,0.991253,3.1,0.52,11.56271930227884,8
7.7,0.4,0.27,4.5,0.034,27.0,95.0,0.99175,3.21,0.59,12.3,8
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,8
6.73,0.258,0.32,5.88,0.038,21.4,81.2,0.989743,3.47,0.41,12.59235681989544,8
7.4,0.4,0.29,5.4,0.044,31.0,122.0,0.994,3.3,0.5,11.1,8
6.33,0.29,0.25,3.08,0.031,47.0,56.0,0.991497,3.05,0.35,11.05210064984766,8
7.1,0.26,0.31,2.2,0.044,29.0,128.0,0.9937,3.34,0.64,10.9,8
7.5,0.259,0.19,3.21,0.039,35.2,141.0,0.994418,3.27,0.58,11.59876267785134,8
5.76,0.313,0.27,3.27,0.039,30.9,87.2,0.992406,3.6,0.55,11.09683698579094,8
5.2,0.3,0.34,1.5,0.038,18.0,96.0,0.98942,3.56,0.48,13.0,8
6.4,0.32,0.25,5.0,0.055,28.0,138.0,0.99171,3.27,0.5,12.4,8
6.7,0.32,0.3,3.88,0.034,24.7,91.1,0.990753,3.3,0.49,11.85798655600636,8
6.43,0.316,0.45,3.8,0.025,24.2,129.3,0.990484,3.05,0.36,11.46981488755273,8
6.92,0.26,0.34,3.34,0.031,24.2,73.5,0.990016,3.22,0.35,12.72087692717806,8
8.59,0.312,0.35,13.01,0.046,9.2,151.8,0.995383,3.4,0.61,9.77425185415535,8
6.3,0.341,0.37,4.09,0.044,33.3,108.0,0.991315,3.33,0.56,10.28234633299114,8
6.4,0.366,0.3,3.98,0.035,29.5,116.6,0.991596,3.04,0.7,10.6373354474314,8
6.02,0.278,0.34,0.73,0.022,20.8,68.8,0.989453,3.15,0.33,11.84646920965005,8
6.3,0.29,0.28,4.7,0.059,28.0,81.0,0.99036,3.24,0.56,12.7,8
6.2,0.28,0.28,4.3,0.026,22.0,105.0,0.989,2.98,0.64,13.1,8
6.78,0.279,0.33,1.45,0.041,27.4,154.6,0.993301,3.28,0.54,11.05334000373017,8
8.83,0.153,0.32,8.47,0.144,18.7,161.8,0.993587,3.23,0.85,10.4096633041203,8
7.48,0.409,0.35,4.38,0.028,23.6,116.4,0.991176,3.32,0.37,11.52075123909442,8
6.94,0.194,0.31,4.08,0.039,29.8,91.6,0.993069,3.25,0.72,11.27575657080849,8
6.91,0.326,0.29,1.19,0.038,40.8,137.4,0.990356,3.25,0.41,12.72969578539415,8
6.37,0.267,0.26,3.76,0.05,30.8,205.8,0.995448,3.28,0.43,10.66253372070506,8
8.33,0.273,0.19,2.71,0.041,17.6,90.6,0.99119,3.21,0.33,11.56807118771057,8
6.62,0.411,0.29,1.97,0.026,7.6,27.5,0.991199,2.98,0.48,11.7119230548078,8
7.14,0.336,0.27,4.38,0.043,8.9,131.3,0.991608,3.28,0.32,12.20106346962115,8
7.9,0.28,0.41,2.0,0.044,50.0,152.0,0.9934,3.45,0.49,10.7,8
7.6,0.29,0.51,3.96,0.065,16.1,126.0,0.991096,3.14,0.36,12.49605809143696,8
6.55,0.337,0.41,4.7,0.076,14.9,67.7,0.994559,3.39,0.38,10.57530044515939,8
6.78,0.332,0.48,6.74,0.043,28.3,175.2,0.994242,3.15,0.41,12.43752133342443,8
6.77,0.294,0.32,3.68,0.048,24.3,64.5,0.98997,3.19,0.55,10.40155479021854,8
9.29,0.293,0.3,2.82,0.056,36.5,167.4,0.994286,3.19,0.47,10.85112042789484,8
6.5,0.31,0.07,1.12,0.036,6.3,77.9,0.990477,3.34,0.38,12.80554870183497,8
6.55,0.345,0.3,10.25,0.048,21.0,136.1,0.991995,3.13,0.44,11.13239103313366,8
6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.99042,3.16,0.42,12.5,8
6.9,0.28,0.3,8.3,0.026,37.0,113.0,0.99139,2.99,0.38,12.3,8
6.36,0.404,0.28,3.25,0.032,51.5,155.9,0.99221,3.1,0.66,9.65953511914572,8
5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,8
5.2,0.44,0.04,1.4,0.036,43.0,119.0,0.9894,3.36,0.33,12.1,8
7.1,0.25,0.39,2.1,0.036,30.0,124.0,0.9908,3.28,0.43,12.2,8
7.73,0.384,0.23,5.09,0.052,28.3,127.6,0.992158,3.46,0.72,10.50010488472078,8
7.15,0.318,0.34,3.01,0.039,12.6,104.9,0.99265,3.11,0.54,10.73360718974241,8
6.88,0.343,0.33,3.84,0.045,9.3,91.4,0.993255,3.11,0.46,10.63949170741522,8
6.1,0.28,0.27,4.7,0.03,56.0,140.0,0.99042,3.16,0.42,12.5,8
6.89,0.394,0.36,1.15,0.03,15.3,101.6,0.991385,3.02,0.29,10.53711684696296,8
6.13,0.368,0.27,4.84,0.04,23.4,100.6,0.994139,3.15,0.39,10.92734327440802,8
5.55,0.318,0.33,2.78,0.034,10.5,110.8,0.99045,3.35,0.34,11.53447490229885,8
6.38,0.324,0.37,3.41,0.034,15.3,61.5,0.989505,3.12,0.59,11.03639862989832,8
6.8,0.53,0.35,3.8,0.034,26.0,109.0,0.9906,3.26,0.57,12.7,8
6.9,0.21,0.28,2.4,0.056,49.0,159.0,0.9944,3.02,0.47,8.8,8
7.97,0.311,0.31,4.44,0.039,40.6,168.0,0.992359,3.29,0.48,11.21127222973677,8
7.42,0.316,0.32,5.13,0.042,24.7,83.3,0.993298,3.16,0.61,11.387982331876,8
