fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
6.29;0.324;0.39;11.21;0.038;33.7;108.3;0.990389;3.4;0.41;11.36485543097902;6
8.21;0.165;0.24;4.81;0.049;20.7;133.7;0.990605;2.94;0.42;11.06118218341267;7
6.35;0.356;0.35;8.18;0.048;30.5;98.2;0.993993;3.28;0.68;11.14268002054285;6
7.32;0.389;0.31;3.51;0.043;9.7;118.1;0.99382;3.24;0.44;11.17233697423963;8
6.95;0.361;0.48;4.31;0.039;20.3;116.9;0.993206;3.08;0.41;11.00095229650899;5
8.05;0.222;0.38;2.76;0.036;23.2;166.8;0.993123;3.25;0.51;11.51295943429209;6
8.43;0.267;0.3;7.96;0.042;21.5;114.8;0.994613;3.25;0.41;11.36838494889242;5
6.38;0.179;0.27;7.19;0.059;31.5;141.8;0.995234;3.32;0.5;9.05141240563606;6
6.93;0.302;0.34;4.66;0.048;39.8;88.6;0.993805;3.26;0.68;9.47446995698791;6
7.65;0.339;0.29;6.38;0.05;58.1;153.1;0.997118;3.11;0.49;11.08393399041856;7
5.98;0.187;0.3;10.47;0.055;32.5;179.7;0.997146;3.23;0.38;10.50582389013287;5
7.64;0.21;0.28;1.59;0.051;30.9;124.4;0.996676;2.87;0.52;10.9151566916304;5
6.35;0.375;0.33;4.17;0.031;17.3;94.1;0.990953;3.19;0.36;12.14119422696245;7
7.04;0.349;0.48;4.09;0.043;63.3;194.7;0.995548;3.18;0.69;10.70928943636709;5
8.81;0.351;0.27;2.65;0.032;41.1;124.3;0.994432;3.26;0.56;11.15551003279784;8
5.76;0.355;0.34;5.72;0.044;45.1;128.1;0.995304;3.21;0.52;11.24155108089718;5
8.03;0.511;0.33;7.03;0.039;28.7;108.5;0.994692;2.95;0.77;10.33290500046847;7
7.28;0.281;0.34;4.38;0.035;13.5;63.1;0.988981;3.23;0.38;11.32890811946028;7
7.81;0.18;0.09;3.62;0.042;13.5;96.7;0.990513;3.31;0.41;12.47158758536398;7
7.67;0.189;0.26;7.72;0.048;61.1;157.9;0.998414;3.27;0.42;10.10412562211635;6
6.56;0.308;0.31;7.0;0.039;43.5;178.5;0.998187;3.07;0.37;9.05035857780022;6
6.55;0.249;0.3;4.66;0.035;27.0;119.1;0.989939;3.28;0.34;11.0097678560064;7
6.5;0.41;0.27;7.01;0.039;17.8;169.8;0.99391;3.21;0.61;9.92705363991052;5
5.98;0.181;0.55;9.36;0.055;19.3;183.3;0.995238;3.21;0.44;9.56201939646666;6
7.81;0.337;0.33;11.85;0.049;50.1;157.2;0.995843;3.29;0.63;9.35254652861392;6
6.23;0.243;0.26;2.48;0.035;20.8;94.8;0.98897;2.96;0.74;12.85304737524898;7
7.19;0.375;0.63;9.94;0.109;57.7;202.5;1.001526;3.21;0.56;9.12344974224941;5
8.02;0.319;0.29;4.07;0.042;47.3;180.6;0.994367;2.96;0.38;10.39610813953357;8
6.02;0.339;0.35;2.23;0.035;8.8;113.9;0.990942;3.29;0.36;10.9126649471739;4
8.37;0.321;0.35;7.33;0.043;24.8;102.6;0.99284;3.14;0.49;11.27356651738671;6
6.97;0.227;0.28;6.95;0.054;36.7;141.1;0.993362;3.03;0.41;9.66755955325641;4
6.07;0.322;0.21;7.35;0.043;15.7;92.1;0.991005;3.26;0.36;12.38353678598374;7
6.8;0.605;0.25;4.97;0.04;20.5;97.2;0.990363;3.26;0.55;9.70406790856473;6
7.32;0.341;0.3;7.79;0.054;67.7;170.9;0.994433;3.29;0.53;9.79188452347719;5
6.8;0.203;0.25;3.88;0.043;38.6;144.1;0.994651;3.22;0.56;10.94107265398826;4
6.68;0.4;0.3;4.21;0.032;8.8;122.8;0.991574;3.29;0.33;12.61896873488627;7
5.82;0.278;0.26;0.96;0.029;16.9;121.4;0.990783;3.19;0.46;11.8503737900171;7
6.96;0.233;0.32;7.23;0.044;24.6;123.0;0.994386;2.91;0.57;10.98396266559006;4
6.07;0.257;0.31;7.03;0.048;14.6;106.8;0.993054;3.18;0.67;10.81817322187634;6
7.11;0.451;0.29;10.04;0.04;51.3;183.4;0.998454;3.3;0.6;10.75304756164948;4
6.3;0.223;0.31;1.38;0.032;12.0;136.3;0.993019;3.29;0.36;12.72813434411031;6
7.2;0.367;0.34;3.41;0.067;49.4;115.9;0.996788;3.16;0.64;9.81415577972419;7
6.33;0.176;0.23;1.35;0.046;30.1;115.2;0.995354;3.04;0.58;9.34612201529876;6
7.34;0.591;0.28;14.39;0.048;54.1;192.6;0.998257;3.04;0.52;10.1151041796265;6
6.74;0.204;0.3;4.52;0.043;54.6;178.3;0.996461;3.32;0.38;9.45133924333507;6
7.68;0.241;0.25;8.37;0.047;59.5;172.2;0.994821;3.17;0.39;9.59683681830645;6
8.09;0.391;0.25;4.03;0.039;26.4;83.2;0.989652;3.25;0.38;12.48570721748674;7
7.6;0.44;0.31;5.9;0.043;12.5;125.9;0.993258;3.12;0.46;10.45767263579449;6
6.75;0.269;0.26;6.95;0.04;15.5;176.9;0.995981;3.23;0.69;11.35582363396263;6
8.2;0.352;0.5;1.08;0.05;50.9;158.2;0.994184;3.05;0.45;9.72198716335847;4
6.95;0.325;0.36;1.34;0.053;45.9;110.7;0.996671;3.26;0.69;9.83673638309949;5
6.38;0.356;0.51;7.18;0.046;18.9;115.0;0.992719;2.95;0.31;9.78464839801846;6
7.62;0.37;0.29;4.93;0.046;17.8;147.4;0.997215;3.22;0.52;9.26528329780045;6
6.82;0.302;0.52;4.1;0.034;24.3;148.3;0.994828;3.42;0.39;10.44122934227379;4
7.02;0.252;0.35;3.43;0.045;21.3;88.5;0.994357;3.11;0.48;10.35677668271902;6
6.88;0.278;0.49;12.93;0.057;53.3;181.6;0.995251;3.12;0.55;8.9089216413494;6
7.14;0.333;0.48;5.75;0.032;18.1;82.6;0.993663;2.96;0.57;12.89929815373544;7
6.88;0.432;0.32;2.83;0.042;13.6;129.9;0.994249;3.18;0.31;11.12019659327518;7
8.03;0.258;0.29;6.0;0.043;51.8;136.3;0.994285;3.32;0.31;10.89711165628896;7
7.3;0.156;0.26;12.31;0.049;56.9;210.6;0.996699;3.31;0.4;10.67652719571074;6
6.62;0.264;0.26;3.73;0.04;22.0;75.8;0.993296;3.42;0.49;11.50907199571614;6
6.63;0.278;0.28;5.89;0.031;22.5;77.0;0.989396;3.25;0.41;11.55979372428608;8
6.33;0.191;0.28;1.47;0.034;12.0;111.2;0.993054;3.23;0.55;9.6725223857863;7
6.77;0.412;0.29;10.94;0.037;51.1;131.0;0.995547;3.23;0.44;10.67761414648627;5
8.86;0.286;0.29;7.65;0.088;46.9;201.8;0.999379;3.32;0.38;8.90626521724555;5
6.07;0.17;0.25;3.04;0.05;14.1;101.4;0.99456;3.22;0.37;10.97485267871287;8
7.19;0.19;0.45;8.84;0.051;82.3;158.0;0.995251;3.29;0.59;10.86014390511408;6
7.9;0.265;0.28;9.21;0.048;28.9;171.2;0.997453;3.02;0.33;9.90094304753819;7
6.16;0.346;0.29;8.93;0.049;36.8;194.3;0.996886;3.36;0.52;9.62038943572416;7
6.24;0.169;0.26;13.32;0.046;43.8;123.8;0.993717;3.46;0.53;10.9460484731457;4
7.06;0.322;0.28;11.33;0.061;54.8;179.8;0.998953;3.16;0.42;9.03957657470375;5
6.54;0.333;0.18;6.06;0.067;65.1;124.8;0.99377;3.18;0.59;12.71659991304371;4
6.14;0.371;0.25;3.39;0.031;23.1;103.7;0.992432;3.21;0.35;10.39805651091487;5
6.4;0.41;0.23;7.83;0.056;39.9;152.3;0.994926;3.29;0.84;10.01285560975308;7
8.39;0.372;0.32;3.31;0.041;45.7;81.6;0.991544;3.1;0.54;11.3320909882929;5
6.76;0.29;0.3;10.16;0.051;67.0;181.7;0.998916;3.08;0.63;8.98282478505941;6
6.67;0.287;0.28;5.87;0.034;57.6;130.5;0.993389;3.2;0.34;11.46840832625397;5
8.44;0.296;0.27;1.0;0.052;95.9;165.4;0.993778;3.27;0.81;10.47380523268822;7
8.01;0.326;0.31;2.61;0.043;10.2;101.1;0.992519;3.26;0.42;11.25890278611604;4
6.56;0.203;0.33;4.37;0.051;44.3;140.3;0.991396;3.26;0.39;10.19389877652301;6
7.58;0.548;0.29;13.05;0.051;40.3;125.4;0.994856;3.21;0.36;11.08246316695458;6
6.7;0.25;0.33;4.43;0.032;47.0;116.8;0.991285;3.14;0.53;10.36776178597977;4
7.0;0.19;0.3;11.88;0.053;24.0;137.3;0.996721;3.22;0.39;9.12374775497561;7
6.71;0.141;0.31;6.77;0.044;23.0;76.6;0.991055;3.13;0.56;10.69847496444772;4
6.34;0.334;0.33;11.73;0.069;51.1;177.4;0.99548;3.32;0.55;9.00095212476625;7
7.49;0.221;0.28;3.77;0.03;23.3;65.3;0.993534;3.18;0.42;10.66729110814992;7
6.84;0.17;0.49;9.27;0.055;54.3;208.9;0.999064;3.03;0.56;8.99876074763619;5
6.26;0.318;0.29;4.88;0.033;19.8;109.4;0.990826;3.36;0.55;11.90355554939867;7
7.39;0.172;0.48;7.46;0.04;23.5;119.9;0.99501;3.29;0.4;10.92426920084286;7
6.8;0.232;0.61;4.26;0.044;18.9;135.8;0.994238;3.21;0.56;10.87371322962666;6
6.83;0.156;0.22;7.19;0.059;25.9;92.5;0.993469;3.23;0.4;9.26158040090877;7
7.38;0.404;0.47;8.53;0.048;18.8;134.6;0.995107;3.2;0.44;10.36407544999054;7
7.51;0.286;0.28;4.01;0.05;19.9;205.1;0.994089;3.31;0.61;9.96743657150199;5
6.37;0.193;0.24;1.17;0.046;47.9;147.3;0.997877;3.24;0.48;10.8244891106658;8
6.98;0.291;0.3;8.18;0.049;32.8;182.4;0.996139;2.97;0.71;10.96773944089615;7
6.68;0.32;0.31;6.79;0.035;28.2;158.7;0.995067;3.27;0.37;11.30779249052524;7
7.46;0.249;0.34;9.15;0.049;52.4;173.7;0.994407;3.19;0.36;10.87018827937892;6
6.64;0.244;0.36;1.51;0.042;5.4;137.2;0.992905;3.35;0.33;10.26466416376414;6
6.41;0.23;0.31;2.91;0.043;27.7;99.0;0.992614;3.13;0.51;11.29892884414433;7
7.51;0.363;0.29;9.34;0.208;53.3;134.6;0.998763;3.33;0.48;9.85941281949023;5
7.15;0.164;0.36;8.01;0.036;44.8;101.7;0.992388;3.09;0.37;10.89222117477997;6
6.25;0.201;0.05;6.72;0.042;25.5;154.3;0.996845;3.24;0.6;8.8259390011424;6
8.67;0.277;0.29;4.6;0.051;13.6;154.5;0.996016;3.26;0.53;11.24428334214726;7
7.74;0.257;0.28;6.19;0.049;40.4;111.0;0.996103;3.03;0.39;11.29734864934878;4
7.5;0.622;0.3;8.01;0.053;24.5;206.2;0.994945;3.24;0.37;9.19110831696404;6
6.75;0.309;0.26;4.34;0.037;10.7;104.7;0.989009;2.94;0.28;12.54811370612686;7
6.61;0.173;0.33;3.92;0.036;10.8;121.8;0.992023;3.24;0.44;10.85725885887905;7
9.24;0.371;0.7;10.33;0.053;49.4;183.9;0.993681;3.21;0.72;9.97429626114821;7
6.19;0.297;0.26;15.46;0.052;52.9;182.9;0.99982;3.24;0.53;9.27199220079365;7
6.4;0.275;0.55;7.2;0.046;49.6;126.3;0.994956;3.11;0.48;9.1945536836343;5
7.37;0.351;0.31;3.77;0.053;22.7;167.1;0.996271;3.1;0.64;9.1951036095387;6
7.01;0.335;0.29;5.96;0.042;31.0;107.0;0.992352;3.28;0.36;10.42209931335565;8
6.68;0.236;0.25;4.58;0.043;29.0;173.6;0.994032;3.26;0.37;10.03518878107052;6
7.82;0.367;0.32;7.65;0.193;43.5;193.4;0.996965;3.17;0.69;10.08325017602758;6
5.94;0.167;0.35;4.45;0.038;9.2;127.9;0.992793;2.95;0.38;10.87989888556707;6
6.12;0.234;0.48;8.07;0.052;59.2;195.7;0.996221;2.93;0.42;9.22277591361278;6
6.67;0.332;0.33;4.88;0.034;34.9;121.6;0.991869;3.31;0.46;12.10838253664934;8
6.47;0.215;0.51;10.36;0.053;52.2;100.3;0.994913;3.24;0.64;11.20482376633201;6
6.63;0.397;0.32;3.74;0.052;55.1;154.5;0.995734;3.17;0.45;9.87705570205965;6
6.79;0.444;0.24;12.01;0.046;58.8;157.9;0.995502;3.1;0.35;10.82366614303025;4
8.06;0.334;0.29;13.9;0.052;34.6;127.8;0.997976;3.37;0.46;10.27458654986208;4
6.7;0.297;0.25;5.83;0.046;23.7;125.9;0.994523;3.32;0.47;9.11696664192355;5
8.11;0.286;0.45;4.83;0.05;47.0;191.5;0.99715;3.12;0.46;10.74193094753346;5
6.09;0.203;0.31;12.68;0.046;61.2;178.1;0.997382;3.19;0.54;9.35734815022822;6
7.02;0.304;0.31;5.19;0.032;13.4;86.3;0.988296;3.09;0.65;12.53970311867618;6
6.6;0.191;0.26;6.25;0.044;47.7;163.4;0.995526;3.14;0.54;10.92675468050504;4
6.28;0.321;0.19;1.57;0.046;22.5;87.0;0.995903;3.2;0.28;12.54256443886049;6
7.19;0.33;0.23;15.38;0.053;52.4;185.1;0.997742;3.33;0.36;9.17563989314023;5
6.52;0.359;0.31;5.58;0.035;40.0;112.7;0.989603;2.98;0.43;11.35768889963235;8
6.82;0.481;0.49;10.87;0.046;21.4;149.3;0.993796;3.18;0.39;11.18499517896182;8
9.14;0.334;0.32;1.51;0.043;25.1;135.9;0.992249;3.12;0.48;11.04501503965828;6
7.2;0.43;0.34;5.93;0.043;32.5;128.6;0.996853;3.29;0.46;10.95251556611497;4
6.39;0.251;0.35;2.67;0.041;20.1;115.5;0.995338;3.2;0.48;9.5533642460794;7
7.58;0.425;0.26;12.24;0.034;55.7;178.4;0.997013;3.26;0.48;10.073846640751;7
8.49;0.19;0.28;10.48;0.053;11.7;163.0;0.995377;3.21;0.32;11.04187772661763;5
6.1;0.242;0.47;1.35;0.048;16.7;105.7;0.99391;3.17;0.66;10.98590977747565;8
6.4;0.21;0.32;3.44;0.044;25.3;126.6;0.994541;3.14;0.36;10.43554466154746;5
6.92;0.173;0.43;7.59;0.048;41.6;177.9;0.994047;3.1;0.35;10.34073871464382;5
6.82;0.39;0.36;3.08;0.041;20.4;114.8;0.989477;3.05;0.54;12.02568985808076;6
6.4;0.295;0.23;4.55;0.028;20.0;94.8;0.989297;3.36;0.41;12.6331186150505;7
7.45;0.235;0.23;1.25;0.04;23.7;88.5;0.993759;3.33;0.39;12.62558843515452;7
5.85;0.286;0.31;3.18;0.028;14.3;91.3;0.989244;3.38;0.31;10.82580537146641;7
6.34;0.271;0.3;8.08;0.031;35.0;133.3;0.994688;2.91;0.57;11.05449819071752;6
7.74;0.415;0.55;14.86;0.2;52.0;188.9;1.000123;3.14;0.69;9.22739111241234;4
8.04;0.191;0.28;7.18;0.037;28.5;96.0;0.991831;3.44;0.53;10.6749078523477;6
7.98;0.213;0.35;4.41;0.042;40.8;160.5;0.991875;3.05;0.34;10.31859045936582;7
6.41;0.268;0.3;1.84;0.044;19.6;133.1;0.993177;3.26;0.49;10.76198742271528;6
6.66;0.352;0.21;1.01;0.058;17.5;90.3;0.995214;3.32;0.7;11.31630458832318;7
7.01;0.336;0.33;9.16;0.048;48.5;212.1;0.993836;3.28;0.36;9.07035397768318;4
6.15;0.24;0.29;12.27;0.049;17.0;151.4;0.994019;3.22;0.37;10.89762124375626;6
6.96;0.225;0.39;1.7;0.046;27.2;92.0;0.990799;3.37;0.46;10.27726703274443;4
6.51;0.323;0.27;2.78;0.046;32.8;138.6;0.991959;3.03;0.67;12.48071761229379;4
6.64;0.369;0.4;6.92;0.042;40.8;123.4;0.993932;2.99;0.52;9.39900289157206;4
7.06;0.414;0.33;1.61;0.025;40.1;145.0;0.993412;3.16;0.55;9.15732209994149;8
6.67;0.367;0.32;7.75;0.039;27.1;130.4;0.994923;3.35;0.38;9.000007095817;6
8.21;0.326;0.32;1.43;0.039;5.6;77.7;0.988611;3.28;0.45;13.01838181573019;7
9.34;0.297;0.34;11.41;0.037;20.1;38.4;0.993131;3.16;0.61;9.55365302412059;6
7.32;0.34;0.33;4.82;0.055;24.6;102.9;0.994818;3.29;0.38;10.87183191912203;6
7.52;0.329;0.33;8.69;0.044;47.2;135.1;0.995635;3.3;0.51;10.84897325484843;5
9.0;0.298;0.29;3.98;0.038;54.1;112.7;0.994133;3.02;0.41;9.4950191090918;7
7.24;0.297;0.29;0.99;0.035;26.5;19.9;0.989842;3.22;0.32;12.60504800356935;7
6.99;0.23;0.39;4.97;0.04;11.4;51.9;0.991084;3.07;0.54;11.1152910368246;5
6.53;0.28;0.31;4.34;0.071;20.8;180.4;0.99624;3.26;0.62;10.76264188713414;4
7.34;0.272;0.3;5.62;0.047;9.9;113.1;0.993531;3.13;0.54;11.52314591856557;6
8.26;0.346;0.47;9.15;0.047;58.3;106.3;0.998942;3.2;0.56;9.15534746000225;5
6.58;0.244;0.48;14.65;0.046;20.6;180.5;0.994072;3.2;0.38;9.87154002547684;6
5.96;0.201;0.31;6.26;0.042;14.9;110.6;0.994983;3.31;0.46;12.31371914955027;7
6.81;0.412;0.22;3.61;0.041;20.0;68.3;0.993431;3.28;0.42;10.66379743249362;4
6.81;0.273;0.33;12.28;0.055;32.1;154.2;0.996439;3.22;0.66;10.36734561009874;6
5.71;0.221;0.47;2.41;0.034;24.6;173.9;0.993635;3.31;0.55;10.60969313220624;4
8.54;0.376;0.3;7.1;0.037;45.2;206.9;0.997254;3.13;0.38;9.36699460785281;4
6.96;0.312;0.26;4.17;0.036;26.0;95.0;0.992862;3.24;0.7;10.67350285073364;8
7.77;0.308;0.35;3.39;0.043;43.7;125.9;0.994647;3.14;0.42;10.96865964089932;4
6.81;0.18;0.27;9.21;0.045;51.5;137.8;0.998548;3.26;0.36;11.26128085548772;5
7.66;0.237;0.36;2.5;0.046;14.1;121.0;0.990703;3.09;0.65;9.04748171381469;6
6.11;0.343;0.14;3.83;0.048;54.3;167.5;0.999053;3.19;0.45;9.37764550481148;5
9.19;0.263;0.28;6.2;0.179;54.3;189.6;0.994903;3.18;0.5;9.33303130186402;5
6.59;0.397;0.3;7.09;0.062;50.0;177.3;0.998497;3.26;0.57;8.67093593669805;5
6.84;0.415;0.3;3.4;0.045;9.2;116.1;0.994207;3.33;0.66;9.78267745676061;6
6.29;0.322;0.25;9.26;0.028;15.4;74.7;0.993594;3.3;0.47;12.2844479048729;6
7.94;0.272;0.15;6.58;0.047;17.7;193.2;0.994943;3.33;0.52;10.73229402009569;5
7.31;0.351;0.47;8.41;0.057;14.2;122.0;0.99682;3.3;0.34;9.34793448332603;6
7.06;0.201;0.29;3.35;0.044;9.9;114.8;0.99421;3.3;0.48;12.47092602893982;4
6.55;0.185;0.08;9.22;0.048;24.5;182.1;0.995914;3.37;0.5;9.59595817512956;6
7.95;0.267;0.24;4.61;0.034;10.9;83.7;0.991324;3.19;0.46;11.09726941957926;6
7.56;0.219;0.25;10.65;0.052;54.9;178.2;1.003075;2.94;0.6;9.28619864745199;6
6.27;0.312;0.28;1.31;0.04;18.2;99.0;0.99338;3.28;0.36;10.27948978843857;6
6.77;0.266;0.39;2.47;0.038;25.4;129.6;0.991273;3.11;0.42;11.38087618398776;6
7.52;0.441;0.34;5.14;0.041;46.3;171.3;0.999458;3.32;0.6;10.61766199878867;7
6.57;0.235;0.33;4.52;0.073;34.9;187.9;0.996162;2.97;0.66;8.9839464891342;5
6.51;0.17;0.23;4.12;0.046;28.7;133.0;0.995248;3.08;0.41;11.07080620925623;6
6.74;0.236;0.24;3.71;0.039;26.8;114.0;0.992068;3.22;0.48;11.17586815433001;8
6.03;0.315;0.25;9.21;0.041;29.3;120.1;0.994534;3.29;0.47;10.18939169796942;6
7.03;0.349;0.33;3.1;0.057;53.4;209.6;0.997291;3.16;0.58;8.97966839134104;5
6.53;0.285;0.26;2.99;0.039;17.6;156.8;0.993372;3.17;0.41;9.89796363656141;7
7.16;0.319;0.31;3.74;0.046;57.1;183.9;0.995456;3.33;0.34;10.90164563361296;7
6.85;0.36;0.22;14.0;0.054;40.1;171.0;0.995819;3.18;0.54;9.55716825159209;7
6.86;0.32;0.26;8.3;0.047;48.8;169.7;0.993535;3.26;0.72;11.20613952229835;6
6.64;0.307;0.31;11.15;0.046;47.0;210.3;0.99544;3.3;0.54;10.22568959447269;5
5.54;0.369;0.48;3.89;0.034;49.3;132.3;0.991799;3.44;0.36;11.29603544151433;4
6.99;0.425;0.22;10.31;0.047;27.3;225.8;0.995;3.27;0.57;9.53917672587986;6
6.7;0.184;0.42;11.11;0.09;51.5;174.9;1.00133;3.12;0.56;9.01944247417798;5
7.3;0.306;0.31;7.6;0.066;73.7;186.6;0.996712;3.28;0.42;9.57080784692826;6
7.95;0.296;0.38;4.22;0.041;56.6;176.9;0.995066;3.22;0.38;11.32512197596885;6
5.75;0.2;0.4;2.42;0.032;25.7;128.0;0.993598;3.05;0.59;10.12822600694037;7
6.62;0.222;0.47;3.59;0.042;40.7;126.4;0.990712;3.07;0.53;12.27474116476788;7
6.88;0.22;0.14;5.0;0.045;17.4;125.1;0.992686;3.38;0.44;10.69279426375089;7
6.9;0.299;0.3;11.74;0.059;52.8;187.0;1.00329;3.26;0.37;9.24715505152222;5
8.15;0.368;0.47;2.84;0.026;20.8;98.7;0.992785;3.09;0.37;10.48845765687298;8
6.9;0.353;0.34;5.18;0.042;27.8;89.9;0.99416;3.2;0.37;11.45327064203955;8
6.56;0.182;0.38;1.86;0.037;24.4;136.9;0.993751;3.36;0.37;9.93522820671256;7
7.02;0.296;0.52;3.1;0.029;25.8;92.2;0.990867;3.35;0.37;11.10822884351665;4
7.54;0.335;0.23;8.35;0.042;52.9;179.8;0.994276;3.3;0.65;10.21508781029201;7
7.03;0.335;0.41;5.77;0.083;42.3;180.3;0.999297;3.31;0.58;11.30252566128459;7
6.25;0.193;0.28;11.93;0.034;22.4;115.7;0.993469;3.02;0.39;11.21306301027992;7
6.37;0.201;0.33;4.85;0.046;27.7;133.8;0.991456;3.3;0.5;11.67373979085244;8
6.69;0.281;0.34;1.64;0.055;48.1;210.9;0.993942;3.13;0.49;9.18584745391668;7
7.58;0.298;0.25;15.77;0.166;20.3;131.6;0.997813;3.13;0.5;9.28039873986132;6
6.22;0.165;0.28;5.85;0.042;49.8;123.9;0.995098;3.38;0.33;11.09515490866069;6
6.0;0.172;0.29;4.91;0.041;50.1;164.8;0.999976;3.1;0.4;10.72406832213624;4
5.79;0.348;0.29;5.89;0.037;25.5;136.7;0.993571;3.25;0.83;10.42077638830754;8
8.06;0.33;0.28;12.06;0.048;40.6;168.2;0.997952;3.16;0.58;9.05092790972352;5
6.93;0.451;0.21;7.43;0.041;48.0;170.9;0.996523;3.21;0.65;9.52335462923665;8
5.95;0.205;0.31;1.61;0.048;50.1;180.8;1.000514;3.19;0.57;9.75989203779454;5
6.56;0.231;0.28;12.04;0.05;37.9;182.7;0.997784;2.95;0.51;9.07665206620573;7
6.94;0.263;0.35;4.98;0.048;9.8;105.1;0.991834;2.9;0.69;11.20027866079035;7
6.01;0.266;0.3;7.08;0.053;56.5;160.6;0.995613;3.32;0.51;9.39590392854288;6
7.39;0.231;0.24;11.93;0.042;14.0;197.4;0.995638;3.3;0.38;10.56369101667938;4
6.46;0.151;0.29;3.75;0.045;50.7;103.1;0.994588;3.34;0.52;12.00740849954878;4
7.09;0.354;0.31;6.91;0.051;17.4;137.0;0.993531;3.17;0.32;9.43831456520913;6
6.45;0.312;0.31;4.13;0.044;39.6;140.6;0.997152;3.22;0.57;9.69395049605263;5
7.77;0.237;0.22;1.31;0.037;18.6;91.9;0.992537;3.16;0.37;11.09614988676633;7
7.38;0.227;0.32;13.37;0.044;27.9;132.7;0.991682;3.22;0.42;9.46848385393324;6
7.4;0.281;0.3;3.69;0.044;37.2;145.6;0.992579;3.25;0.39;11.32726743313234;6
7.8;0.254;0.3;10.13;0.214;51.9;154.8;0.997508;3.16;0.46;9.04610617972699;5
6.16;0.307;0.09;5.16;0.047;51.5;99.4;0.993564;3.15;0.39;9.1977134291367;8
7.29;0.383;0.26;3.2;0.036;20.3;115.1;0.99349;3.3;0.33;10.37918083304486;5
6.77;0.338;0.27;8.31;0.053;57.6;199.5;0.995825;3.29;0.5;10.4394333685133;7
6.66;0.439;0.31;1.59;0.046;52.3;134.7;0.99629;3.15;0.38;10.00826460340485;5
6.02;0.281;0.19;3.57;0.036;18.2;63.7;0.993063;3.3;0.39;10.3526676801866;7
6.58;0.313;0.37;10.83;0.049;19.1;197.7;0.994816;3.24;0.41;10.34955653853041;4
7.58;0.189;0.28;6.81;0.042;24.4;108.8;0.994487;3.06;0.39;10.99663829568135;7
6.76;0.436;0.39;1.37;0.034;25.9;93.1;0.992529;3.18;0.64;11.09864006203311;7
8.16;0.3;0.32;11.91;0.039;46.7;181.5;0.994351;3.4;0.5;11.86739397191765;4
8.69;0.267;0.26;14.24;0.043;47.1;121.1;0.995207;3.25;0.55;9.21739916866518;5
6.96;0.296;0.44;4.36;0.042;48.6;101.6;0.997426;3.33;0.53;11.09774157940405;7
7.94;0.26;0.3;7.93;0.058;52.9;207.4;0.999902;3.13;0.54;9.18712277518486;5
6.21;0.247;0.19;3.55;0.047;35.0;145.0;0.996688;3.27;0.38;11.93807260679564;7
7.55;0.407;0.27;5.37;0.043;18.8;167.8;0.992557;3.21;0.52;9.08526579126989;6
6.59;0.292;0.21;4.85;0.041;10.3;115.1;0.989724;3.26;0.42;12.56698133687202;6
6.57;0.265;0.33;12.57;0.042;10.1;151.3;0.991561;3.22;0.43;11.2658417769552;6
6.36;0.314;0.24;4.6;0.051;8.0;99.8;0.991214;3.31;0.67;12.26962324871406;6
7.37;0.335;0.26;7.66;0.072;53.7;174.4;0.998396;3.33;0.66;10.80808518779906;7
7.38;0.312;0.31;6.01;0.041;54.0;178.4;0.995934;3.13;0.52;9.22026264215014;5
6.32;0.165;0.3;6.5;0.058;53.0;152.1;0.993774;3.22;0.58;9.73722203369626;7
6.87;0.315;0.34;9.1;0.035;38.2;163.0;0.995746;3.25;0.33;9.29746747665447;5
7.11;0.249;0.29;11.97;0.055;32.2;169.2;0.996716;3.26;0.39;8.90393662969304;6
7.03;0.205;0.22;5.32;0.046;37.7;124.6;0.993054;3.07;0.41;11.19419337563377;4
6.07;0.29;0.28;9.62;0.045;48.3;173.0;0.996688;3.22;0.5;9.54079769071909;5
6.95;0.377;0.32;12.34;0.045;51.4;168.8;0.998946;3.3;0.4;9.07693519965788;6
7.2;0.29;0.3;12.38;0.046;43.8;160.4;0.995923;2.9;0.53;11.11140221193997;7
7.64;0.394;0.34;6.97;0.043;31.2;122.9;0.994396;2.97;0.54;9.48360557963027;6
8.49;0.351;0.26;9.57;0.037;51.4;164.9;0.996896;3.24;0.47;9.15320698076348;6
5.62;0.372;0.26;13.18;0.046;21.5;187.0;0.994998;3.4;0.4;10.95615205242212;7
6.28;0.333;0.34;8.94;0.047;62.4;144.5;0.99851;3.22;0.38;11.3672961439242;6
7.03;0.265;0.5;13.12;0.057;58.4;195.4;0.99831;3.21;0.62;9.27745037734165;6
7.07;0.436;0.35;6.64;0.041;11.2;164.1;0.996519;3.2;0.53;9.63821700650686;7
6.0;0.223;0.31;1.09;0.048;24.0;103.1;0.991362;3.24;0.46;10.77261628993886;7
6.47;0.267;0.28;4.59;0.044;27.1;158.0;0.994762;3.35;0.36;10.87331223342217;7
6.36;0.373;0.3;1.04;0.044;22.4;126.4;0.993297;3.13;0.54;10.92107428663554;4
7.61;0.314;0.57;1.64;0.035;30.5;191.1;0.9941;3.04;0.37;11.33816692485497;5
6.42;0.312;0.24;3.43;0.044;26.3;116.4;0.993824;3.3;0.36;11.19967474158457;7
6.66;0.384;0.46;5.94;0.051;30.2;151.9;0.997293;3.19;0.53;10.92179125467388;7
